train,time,position,velocity,maxVelocity
1,25.200000000000088,472.3743290166684,15.0,15.0
1,25.30000000000009,473.8743290166684,15.0,15.0
1,25.40000000000009,475.3743290166684,15.0,15.0
1,25.500000000000092,476.8743290166684,15.0,15.0
1,25.600000000000094,478.3743290166684,15.0,15.0
1,25.700000000000095,479.8743290166684,15.0,15.0
1,25.800000000000097,481.3743290166684,15.0,15.0
1,25.900000000000098,482.8743290166684,15.0,15.0
1,26.0000000000001,484.3743290166684,15.0,15.0
1,26.1000000000001,485.8743290166684,15.0,15.0
1,26.200000000000102,487.3743290166684,15.0,15.0
1,26.300000000000104,488.8743290166684,15.0,15.0
1,26.400000000000105,490.3743290166684,15.0,15.0
1,26.500000000000107,491.8743290166684,15.0,15.0
1,26.600000000000108,493.3743290166684,15.0,15.0
1,26.70000000000011,494.8743290166684,15.0,15.0
1,26.80000000000011,496.3743290166684,15.0,15.0
1,26.900000000000112,497.8743290166684,15.0,15.0
1,27.000000000000114,499.3743290166684,15.0,15.0
1,27.100000000000115,499.12397220282185,15.058288601111228,20.0
1,27.200000000000117,497.6131433427107,15.158288601111227,20.0
1,27.300000000000118,496.0923144825996,15.258288601111227,20.0
1,27.40000000000012,494.5614856224885,15.358288601111227,20.0
1,27.50000000000012,493.0206567623773,15.458288601111226,20.0
1,27.600000000000122,491.4698279022662,15.558288601111226,20.0
1,27.700000000000124,489.9089990421551,15.658288601111225,20.0
1,27.800000000000125,488.33817018204394,15.758288601111225,20.0
1,27.900000000000126,486.7573413219328,15.858288601111225,20.0
1,28.000000000000128,485.1665124618217,15.958288601111224,20.0
1,28.10000000000013,483.5656836017106,16.058288601111226,20.0
1,28.20000000000013,481.9548547415995,16.158288601111227,20.0
1,28.300000000000132,480.33402588148834,16.25828860111123,20.0
1,28.400000000000134,478.7031970213772,16.35828860111123,20.0
1,28.500000000000135,477.06236816126614,16.45828860111123,20.0
1,28.600000000000136,475.41153930115496,16.558288601111233,20.0
1,28.700000000000138,473.75071044104385,16.658288601111234,20.0
1,28.80000000000014,472.07988158093275,16.758288601111236,20.0
1,28.90000000000014,470.3990527208216,16.858288601111237,20.0
1,29.000000000000142,468.7082238607105,16.95828860111124,20.0
1,29.100000000000144,467.0073950005994,17.05828860111124,20.0
1,29.200000000000145,465.29656614048827,17.15828860111124,20.0
1,29.300000000000146,463.5757372803771,17.258288601111243,20.0
1,29.400000000000148,461.844908420266,17.358288601111244,20.0
1,29.50000000000015,460.10407956015484,17.458288601111246,20.0
1,29.60000000000015,458.35325070004376,17.558288601111247,20.0
1,29.700000000000152,456.5924218399326,17.65828860111125,20.0
1,29.800000000000153,454.8215929798215,17.75828860111125,20.0
1,29.900000000000155,453.04076411971033,17.85828860111125,20.0
1,30.000000000000156,451.2499352595992,17.958288601111253,20.0
1,30.100000000000158,449.4491063994881,18.058288601111254,20.0
1,30.20000000000016,447.638277539377,18.158288601111256,20.0
1,30.30000000000016,445.81744867926585,18.258288601111257,20.0
1,30.400000000000162,443.9866198191547,18.35828860111126,20.0
1,30.500000000000163,442.14579095904355,18.45828860111126,20.0
1,30.600000000000165,440.29496209893244,18.55828860111126,20.0
1,30.700000000000166,438.43413323882135,18.658288601111263,20.0
1,30.800000000000168,436.5633043787102,18.758288601111264,20.0
1,30.90000000000017,434.68247551859906,18.858288601111266,20.0
1,31.00000000000017,432.79164665848793,18.958288601111267,20.0
1,31.100000000000172,430.8908177983768,19.05828860111127,20.0
1,31.200000000000173,428.9799889382657,19.15828860111127,20.0
1,31.300000000000175,427.0591600781546,19.25828860111127,20.0
1,31.400000000000176,425.1293642304923,19.29400757906414,20.0
1,31.500000000000178,423.20496347258586,19.194007579064138,20.0
1,31.60000000000018,421.2905627146795,19.094007579064144,20.0
1,31.70000000000018,419.38616195677304,18.994007579064142,20.0
1,31.800000000000182,417.49176119886664,18.89400757906414,20.0
1,31.900000000000183,415.6073604409602,18.79400757906414,20.0
1,32.000000000000185,413.73295968305376,18.694007579064138,20.0
1,32.100000000000186,411.86855892514734,18.594007579064144,20.0
1,32.20000000000019,410.01415816724096,18.494007579064142,20.0
1,32.30000000000019,408.1697574093345,18.39400757906414,20.0
1,32.40000000000019,406.3353566514281,18.29400757906414,20.0
1,32.50000000000019,404.51095589352167,18.194007579064138,20.0
1,32.60000000000019,402.6965551356153,18.094007579064137,20.0
1,32.700000000000195,400.89215437770883,17.994007579064142,20.0
1,32.800000000000196,399.09775361980246,17.89400757906414,20.0
1,32.9000000000002,397.313352861896,17.79400757906414,20.0
1,33.0000000000002,395.5389521039896,17.694007579064138,20.0
1,33.1000000000002,393.7745513460832,17.594007579064137,20.0
1,33.2000000000002,392.02015058817676,17.494007579064142,20.0
1,33.3000000000002,390.27574983027034,17.394007579064134,20.0
1,33.400000000000205,388.5413490723639,17.294007579064132,20.0
1,33.500000000000206,386.81694831445753,17.194007579064138,20.0
1,33.60000000000021,385.10254755655114,17.094007579064137,20.0
1,33.70000000000021,383.3981467986447,16.994007579064135,20.0
1,33.80000000000021,381.7037460407383,16.894007579064134,20.0
1,33.90000000000021,380.01934528283186,16.794007579064132,20.0
1,34.00000000000021,378.34494452492544,16.694007579064138,20.0
1,34.100000000000215,376.680543767019,16.594007579064137,20.0
1,34.200000000000216,375.0261430091126,16.494007579064135,20.0
1,34.30000000000022,373.3817422512062,16.394007579064134,20.0
1,34.40000000000022,371.7473414932998,16.29400757906414,20.0
1,34.50000000000022,370.1229407353934,16.194007579064138,20.0
1,34.60000000000022,368.508539977487,16.094007579064137,20.0
1,34.70000000000022,366.90413921958054,15.994007579064137,20.0
1,34.800000000000225,365.3097384616741,15.89400757906414,20.0
1,34.900000000000226,363.7253377037677,15.794007579064138,20.0
1,35.00000000000023,362.1509369458613,15.694007579064138,20.0
1,35.10000000000023,360.58653618795483,15.594007579064138,20.0
1,35.20000000000023,359.03213543004847,15.494007579064135,20.0
1,35.30000000000023,357.487734672142,15.394007579064136,20.0
1,35.40000000000023,355.9533339142356,15.294007579064136,20.0
1,35.500000000000234,354.4289331563292,15.194007579064133,20.0
1,35.600000000000236,352.91453239842275,15.094007579064133,20.0
1,35.70000000000024,351.41013164051634,14.994007579064133,20.0
1,35.80000000000024,349.9157308826099,14.894007579064134,20.0
1,35.90000000000024,348.4313301247035,14.794007579064134,20.0
1,36.00000000000024,346.9569293667971,14.694007579064131,20.0
1,36.10000000000024,345.49252860889067,14.594007579064135,20.0
1,36.200000000000244,344.0381278509842,14.494007579064135,20.0
1,36.300000000000246,342.59372709307786,14.394007579064132,20.0
1,36.40000000000025,341.1593263351714,14.294007579064132,20.0
1,36.50000000000025,339.734925577265,14.19400757906413,20.0
1,36.60000000000025,338.3205248193586,14.094007579064133,20.0
1,36.70000000000025,336.91612406145214,13.99400757906413,20.0
1,36.80000000000025,335.52172330354574,13.89400757906413,20.0
1,36.900000000000254,334.13732254563934,13.79400757906413,20.0
1,37.000000000000256,332.7629217877329,13.694007579064131,20.0
1,37.10000000000026,331.3985210298265,13.594007579064131,20.0
1,37.20000000000026,330.04412027192006,13.494007579064132,20.0
1,37.30000000000026,328.6997195140137,13.394007579064132,20.0
1,37.40000000000026,327.3653187561073,13.294007579064132,20.0
1,37.50000000000026,326.0409179982008,13.194007579064133,20.0
1,37.600000000000264,324.7265172402944,13.09400757906413,20.0
1,37.700000000000266,323.422116482388,12.99400757906413,20.0
1,37.80000000000027,322.1277157244816,12.894007579064127,20.0
1,37.90000000000027,320.8433149665752,12.794007579064127,20.0
1,38.00000000000027,319.56891420866873,12.694007579064131,20.0
1,38.10000000000027,318.30451345076233,12.594007579064128,20.0
1,38.20000000000027,317.0501126928559,12.494007579064132,20.0
1,38.300000000000274,315.8057119349495,12.394007579064128,20.0
1,38.400000000000276,314.57131117704307,12.294007579064129,20.0
1,38.50000000000028,313.3469104191367,12.19400757906413,20.0
1,38.60000000000028,312.1325096612303,12.094007579064126,20.0
1,38.70000000000028,310.92810890332385,11.99400757906413,20.0
1,38.80000000000028,309.73370814541744,11.894007579064127,20.0
1,38.90000000000028,308.549307387511,11.794007579064127,20.0
1,39.000000000000284,307.37490662960465,11.694007579064124,20.0
1,39.100000000000286,306.21050587169816,11.594007579064128,20.0
1,39.20000000000029,305.0561051137918,11.494007579064128,20.0
1,39.30000000000029,303.9117043558854,11.394007579064121,20.0
1,39.40000000000029,302.77730359797897,11.294007579064122,20.0
1,39.50000000000029,301.65290284007256,11.194007579064122,20.0
1,39.60000000000029,300.53850208216613,11.094007579064122,20.0
1,39.700000000000294,299.4341013242597,10.994007579064123,20.0
1,39.800000000000296,298.33970056635326,10.894007579064127,20.0
1,39.9000000000003,297.25529980844686,10.794007579064127,20.0
1,40.0000000000003,296.18089905054046,10.694007579064124,20.0
1,40.1000000000003,295.11649829263405,10.594007579064124,20.0
1,40.2000000000003,294.0620975347276,10.494007579064125,20.0
1,40.3000000000003,293.01769677682125,10.394007579064121,20.0
1,40.400000000000304,291.9832960189148,10.294007579064122,20.0
1,40.500000000000306,290.95889526100837,10.194007579064126,20.0
1,40.60000000000031,289.94449450310196,10.094007579064126,20.0
1,40.70000000000031,288.94007579064123,10.0,20.0
1,40.80000000000031,287.9400668106733,10.0,20.0
1,40.90000000000031,286.93724318052995,10.0,20.0
1,41.00000000000031,285.9264946191186,10.0,20.0
1,41.100000000000314,284.90250848490336,10.0,20.0
1,41.200000000000315,283.8596522869408,10.0,20.0
1,41.30000000000032,282.79183995942003,10.0,20.0
1,41.40000000000032,281.69237461440764,10.0,20.0
1,41.50000000000032,280.5537583267672,10.0,20.0
